DATE,Austria (AT),Belgium (BE),Bulgaria (BG),Croatia (HR),Cyprus (CY),Czech Republic (CZ),Denmark (DK),Estonia (EE),Finland (FI),France (FR),Germany (DE),Greece (GR),Hungary (HU),Ireland (IE),Italy (IT),Latvia (LV),Lithuania (LT),Luxembourg (LU),Malta (MT),Netherlands (NL),Poland (PL),Portugal (PT),Romania (RO),Slovakia (SK),Slovenia (SI),Spain (ES),Sweden (SE),United Kingdom (UK)
2019-04-14,18276.0,41766.0,49428.0,,7468.0,106658.0,20375.0,15336.0,38487.0,58137.0,553971.25,68528.0,25447.25,18062.0,293882.0,2537.0,1110.0,,,121298.5,277291.0,62847.0,46342.608695652176,12086.0,9739.0,185613.0,,240830.5
2019-04-15,36773.75,60218.0,52430.0,,10732.59574468085,114624.0,23509.0,16574.0,38660.0,117485.45454545456,590677.75,83988.0,24628.0,18156.5,343915.0,4226.0,1106.0,,,153002.0,369655.0,67442.0,53632.0,11826.0,10455.0,193202.0,,231842.0
2019-04-16,35854.25,74221.0,53709.0,,10728.510638297872,124971.0,20331.0,16562.0,35897.0,138893.0,574841.75,68808.0,24867.75,40198.5,399678.0,4959.0,1096.0,,,149738.0,376811.0,72585.0,58049.0,14424.0,10650.0,254622.0,,363607.5
2019-04-17,30912.5,68753.0,55983.0,,9763.0,127920.0,18532.0,16617.0,34642.0,131703.0,607851.5,81673.0,24484.75,33085.5,397427.0,4911.0,1097.0,,,165489.0,381976.0,34923.0,64132.0,16276.0,11042.0,167663.0,,375602.5
2019-04-18,32301.25,45289.0,57528.0,,10131.5,116284.0,14183.0,16143.0,31506.0,83346.0,468209.25,76886.0,23248.5,33555.0,351122.0,5152.0,1105.0,,,141201.5,387796.0,47730.0,62031.0,15586.0,10919.0,205428.0,,307147.0
2019-04-19,30234.75,39005.0,56475.0,,10026.893617021276,88998.0,12941.0,15120.0,27165.0,32101.78947368421,340014.75,73376.0,20688.0,37800.0,306817.0,3411.0,1102.0,,,122024.0,368965.0,20268.0,58232.95652173913,9337.0,10679.0,148877.0,,304423.5
2019-04-20,18314.75,37504.0,55047.0,,9809.0,74794.0,11412.0,15076.0,23436.0,23231.0,350156.75,65379.0,17857.25,40269.5,233985.0,24.0,1103.0,,,98900.0,286292.0,11280.0,58213.0,9157.0,8517.0,123563.0,,328323.5
2019-04-21,559.25,37622.0,54254.0,,7385.0,78878.0,12065.0,14701.0,25107.0,22571.0,301082.0,63193.0,14905.75,33572.5,208475.0,24.0,1102.0,,,84761.75,238936.0,9959.0,51995.65217391304,7446.0,7865.0,145480.0,,253120.5
2019-04-22,269.0,35329.0,53138.0,,9050.5,68699.0,9108.0,14382.0,22657.0,22137.0,214891.25,73041.0,15334.5,17204.0,210397.0,23.0,1077.0,,,81481.0,230696.0,33068.0,57552.0,6667.0,7258.0,206653.0,,218945.3617021277
2019-04-23,3945.25,38929.0,59709.0,,9818.0,80637.0,5983.0,14041.0,21665.0,25060.260869565216,265808.75,72687.0,21759.0,27349.5,351244.0,119.0,1050.0,,,125771.25,279583.0,28114.0,60132.34782608696,11402.0,13529.0,173579.0,,276257.0
2019-04-24,6808.0,32928.0,55127.0,,9946.5,99326.0,7218.0,14773.0,20172.0,23182.0,344361.75,70218.0,22784.75,29932.0,353342.0,104.0,1008.0,,,129080.75,316270.0,14225.0,65387.0,13650.0,6264.0,129666.0,,312424.0
2019-04-25,12049.75,35975.0,54485.0,,9891.0,111671.0,12529.0,14902.0,22136.0,23179.0,425096.25,74508.0,22462.25,35421.0,261351.0,541.0,1015.0,,,141451.75,365171.0,10553.0,54036.63636363637,14251.0,5610.0,126304.0,,282451.0
2019-04-26,14817.25,50548.0,47375.0,,9259.0,116023.0,14822.0,15472.0,24428.0,50743.63636363636,496877.75,56385.0,21180.5,28347.0,275708.0,624.0,1029.0,,,141473.25,372204.0,38111.0,55709.0,14353.0,6296.0,179040.0,,254382.5
2019-04-27,528.5,44190.0,46710.0,,8794.95652173913,83859.0,11015.0,11991.0,19765.0,21967.0,390305.5,52930.0,16586.0,18240.0,191718.0,24.0,1034.0,,,63847.5,312431.0,44403.0,49023.0,9051.0,5650.0,175026.0,,174047.5
2019-04-28,3571.5,47662.0,42761.0,,7688.0,76949.0,11820.0,11739.0,22780.0,26480.0,446207.25,36081.0,15733.5,47350.5,196240.0,17.0,1043.0,,,78591.25,280867.0,29817.0,40150.0,9263.0,5370.0,155100.0,,291250.0
2019-04-29,24719.5,61232.0,39854.0,,7925.0,94442.0,16053.0,12103.0,28706.0,86457.0,596778.0,34867.0,18959.75,42180.5,319709.0,6964.0,1075.0,,,146883.25,352666.0,51879.0,40373.34782608696,9157.0,5657.0,242035.0,,422717.5
2019-04-30,24599.75,61525.0,43092.0,,8579.234042553191,86717.0,15773.0,12865.0,27569.0,100639.0,589798.75,38469.0,22387.0,40278.5,341088.0,8391.0,1082.0,,,159971.25,362132.0,55928.0,43921.0,9521.0,5445.0,238356.0,,404803.0
2019-05-01,1801.75,44523.0,50209.0,,8953.5,76064.0,9473.0,11878.0,22806.0,23013.0,350491.5,38769.0,18688.5,46457.5,238394.0,0.0,1068.0,,,113480.25,279445.0,21652.0,39567.0,9628.0,5306.0,159188.0,,448116.5
2019-05-02,4728.0,44786.0,55031.0,,8983.5,81987.0,13903.0,12084.0,25693.0,62834.0,446225.25,52427.0,18387.25,45737.0,344456.0,0.0,1072.0,,,142958.5,268144.0,24586.0,46147.0,12998.0,5235.0,172338.0,,385245.0
2019-05-03,3098.75,50460.0,50931.0,,8600.0,86497.0,16732.0,11589.0,30364.0,89945.0,515772.25,54069.0,19400.25,46521.0,365790.0,2119.0,1084.0,,,154096.75,267084.0,42161.0,47930.0,14997.0,5294.0,195418.0,,369982.0
2019-05-04,5559.5,38134.0,52893.0,,8636.425531914894,77601.0,17309.0,11282.0,30473.0,29842.0,440898.5,56853.0,18374.0,50870.5,302983.0,1331.0,1093.0,,,91933.5,287568.0,28428.0,48755.0,8580.0,5386.0,162394.0,,168771.0
2019-05-05,2691.25,37515.0,50798.0,,7955.52,78115.0,12795.0,11518.0,28670.0,25187.0,392556.0,35329.0,18223.25,57350.0,212821.0,1316.0,1102.0,,,68097.25,281119.0,24558.0,41914.0,8842.0,5567.0,135131.0,,255953.5
2019-05-06,2995.5,53651.0,51879.0,,10953.0,97560.0,18182.0,13788.0,31267.0,97857.0,595978.75,36785.0,24603.75,59073.5,281552.0,6604.0,1090.0,,,141234.0,359955.0,72784.0,49284.0,13632.0,11534.0,248673.0,,364881.5
2019-05-07,4908.75,52694.0,56645.0,,9618.260869565216,109487.0,23772.0,14911.0,30027.0,105162.0,709189.5,46879.0,24365.5,53003.0,328821.0,1273.0,1096.0,,,159485.75,366817.0,62303.0,59118.0,14873.0,13192.0,239903.0,,458491.5
2019-05-08,2740.0,40283.0,52449.0,,9539.744680851065,103099.0,17428.0,15106.0,27249.0,46209.0,638735.25,60466.0,21355.75,30170.0,384275.0,1179.0,1151.0,,,135438.25,364163.0,12833.0,54331.0,12885.0,12190.0,139875.0,,323088.5
2019-05-09,18814.75,46518.0,52692.0,,10076.0,107468.0,18139.0,14794.0,24632.0,89967.0,621854.25,57750.0,21889.25,47128.5,344769.0,6406.0,1077.0,,,140072.5,367737.0,38791.0,56866.0,14039.0,12292.0,186663.0,,413706.5
2019-05-10,1350.75,52656.0,52579.0,,10162.0,100819.0,20729.0,15129.0,22733.0,109781.42857142857,666890.75,62256.0,21846.0,55439.0,347908.0,6002.0,1237.0,,,163350.0,384518.0,55154.0,59277.0,14203.0,12123.272727272728,197113.0,,450027.5
2019-05-11,661.25,37453.0,52299.0,,9888.510638297872,91715.0,12027.0,14407.0,21866.0,27648.0,500348.75,57797.0,17509.75,50296.0,254248.0,558.0,1078.0,,,105308.25,333756.0,56718.0,50925.0,8576.0,8448.0,201892.0,,320004.5
2019-05-12,819.25,34745.0,49365.0,,9124.5,77841.0,8850.0,11931.0,21025.0,21415.0,304034.25,45937.0,14748.75,41303.0,215277.0,0.0,1095.0,,,97134.5,269681.0,10389.0,43397.0,8367.0,8800.0,134044.0,,298714.0
2019-05-13,7894.75,41177.0,49794.0,,10211.0,93691.0,14892.0,11525.0,34877.0,69556.0,503503.0,68061.0,18424.25,27523.5,361933.0,1003.0,1118.0,,,126939.0,366535.0,57304.0,47975.0,13663.0,10600.0,199739.0,,351906.0
2019-05-14,9495.75,42851.0,51741.0,,11057.454545454546,100393.0,17969.0,12318.0,30004.0,91472.0,545066.25,67963.0,20962.25,29299.5,338070.0,7339.0,1203.0,,,146422.0,360366.0,85070.0,52295.0,14983.0,10859.0,246533.0,,371056.0
2019-05-15,9557.5,52261.0,51026.0,,11728.0,104026.0,13503.0,11195.0,27245.0,87294.0,590462.0,73223.0,23704.5,40223.0,371887.0,7532.0,1652.0,,,155861.25,368682.0,92329.0,50250.0,15205.0,11464.0,254041.0,,351015.0
2019-05-16,9485.5,51841.0,53244.0,,12320.5,107699.0,7856.0,11757.0,25591.0,96759.0,624192.75,75265.0,22458.0,47162.5,352896.0,5725.0,1069.0,,,190900.25,382196.0,77183.0,51227.0,14501.0,12302.0,234968.0,,272922.5
2019-05-17,10632.25,57587.0,54047.0,,11373.0,102773.0,8012.0,12289.0,23376.0,96528.0,601874.75,74550.0,21620.324324324323,50056.5,353848.0,1603.0,1061.0,,,205621.75,384337.0,33254.0,48480.0,14136.0,12706.0,166907.0,,307977.9512195122
2019-05-18,253.5,48135.0,47778.0,,9959.0,96473.0,6315.0,8376.0,17697.0,36339.666666666664,519419.25,67962.0,16929.5,43768.0,268044.0,1235.0,1157.0,,,30768.0,322825.0,40579.0,37617.30434782609,6530.0,9172.0,196197.0,,324578.1176470588
2019-05-19,267.75,47856.0,49666.0,,9591.0,94418.0,6540.0,8831.0,17247.0,19660.0,466115.5,38368.0,13825.0,43178.5,227921.0,1013.0,1231.0,,,112607.5,268661.0,38186.0,39954.0,7632.0,8742.0,204137.0,,318950.4
2019-05-20,5861.75,52677.0,50152.0,,11207.5,106285.0,9925.0,10004.0,18254.0,78645.0,637253.5,49876.0,18944.0,45058.0,289568.0,7358.0,1025.0,,,175738.5,343574.0,85120.0,39220.69565217391,13189.0,12323.0,272897.0,,398125.53846153844
2019-05-21,7159.75,51183.0,50006.0,,11852.0,102981.0,8982.0,10347.0,17034.0,85230.0,586145.25,50211.0,22248.75,40687.5,277098.0,8518.0,1010.0,,,193764.0,366886.0,103356.0,43000.0,13127.0,11752.0,282063.0,,378616.85106382985
2019-05-22,6783.25,48655.0,50956.0,,12446.5,104964.0,6791.0,10379.0,17158.0,87263.0,571033.75,62274.0,21741.75,41385.0,283558.0,10726.0,1023.0,,,187685.5,360330.0,104257.0,42281.0,14400.0,10473.0,300903.0,,278955.0
2019-05-23,5987.25,48144.0,50366.0,,12945.5,116081.0,8522.0,10238.0,18566.0,87363.0,565227.75,55827.0,24033.25,41870.5,293503.0,16483.0,1042.0,,,200571.5,357565.0,104480.0,45379.0,9807.0,9640.0,295908.0,,291215.5
2019-05-24,5721.75,51325.0,48289.0,,12453.0,104682.0,8506.0,10174.0,21923.0,88225.0,511844.75,53999.0,21674.5,40871.5,291175.0,13399.0,1058.0,,,183147.75,371082.0,51887.0,39399.0,12830.0,10430.0,232086.0,,288102.0
2019-05-25,142.0,39359.0,45541.0,,10016.5,93276.0,7969.0,8194.0,21136.0,62068.0,406748.25,55374.0,16945.0,32407.5,220214.0,774.0,1056.0,,,148220.0,296895.0,23879.0,35805.0,8069.0,8807.0,178631.0,,255465.5
2019-05-26,0.0,29738.0,43854.0,,10113.0,66612.0,5653.0,8243.0,20292.0,20914.0,280959.75,49917.0,13977.75,21095.5,185541.0,866.0,1065.0,,,73030.25,249692.0,23290.0,34755.0,7534.0,6861.0,171342.0,,103729.5
2019-05-27,5879.0,55736.0,49914.0,,11904.0,95139.0,8800.0,8991.0,22156.0,49862.0,444974.25,67527.0,17963.25,33931.0,261889.0,5925.0,1040.0,,,159937.25,338251.0,61382.0,44103.0,12813.0,11792.0,244120.0,,194313.0
2019-05-28,6673.5,62984.0,50377.0,,12159.0,103649.0,8659.0,8588.0,21500.0,73651.0,537865.5,62327.0,16062.232558139534,40007.5,264555.0,8255.0,1041.0,,,189784.5,354082.0,47098.0,41090.0,12925.0,12053.0,229920.0,,331098.0
2019-05-29,6426.25,59307.0,50083.0,,12923.5,84602.0,8231.0,7176.0,20373.0,80326.0,516019.0,61607.0,15770.75,39119.0,252912.0,8281.0,1063.0,,,165962.75,345087.0,55060.0,46538.0,13133.0,11304.0,233126.0,,326391.0
2019-05-30,393.75,37555.0,51938.0,,13876.5,59509.0,5551.0,6481.0,16391.0,20113.0,289418.5,70448.0,13089.357142857143,33529.5,287382.0,7732.0,1085.0,,,87078.0,373336.0,85084.0,41265.08695652174,12461.0,10845.0,271191.0,,190941.5
2019-05-31,405.0,45899.0,52411.0,,14456.170212765957,89809.0,9192.0,6819.0,16139.0,45208.0,381042.0,74317.0,14596.0,29087.5,246486.0,4999.0,1067.0,,,136112.5,354360.0,95013.0,41562.91304347826,12765.0,10914.0,283198.0,,216926.0
2019-06-01,52.75,46435.0,49241.0,,13287.5,75001.0,6592.0,6252.0,15449.0,25720.0,318354.5,66141.0,14281.25,46420.0,177514.0,0.0,1064.0,,,102472.75,305927.0,86257.0,38510.0,6507.0,6840.0,260327.0,,234810.0
2019-06-02,0.0,34466.0,45195.0,,11592.5,68010.0,4979.0,6137.0,15440.0,20869.0,270276.25,53383.0,17325.5,22777.5,175851.0,0.0,1053.0,,,93192.5,270792.0,36659.0,35729.0,7485.0,6451.200000000001,250068.0,,131679.0
2019-06-03,2638.75,50810.0,51742.0,,13957.0,96716.0,9471.0,9844.0,20516.0,78075.0,490998.75,60334.0,21653.0,36740.0,255413.0,10038.0,1052.0,,,137413.25,345345.0,97229.0,39812.0,13972.0,12352.421052631578,310504.0,,234185.5
2019-06-04,10787.0,51831.0,51007.0,,13386.782608695652,99335.0,9273.0,11408.0,18620.0,93622.0,558386.5,70187.0,22695.25,48016.0,309149.0,7833.0,1024.0,,,159631.5,368455.0,68963.0,42068.0,14410.0,10284.0,290988.0,,400861.5
2019-06-05,3956.0,59360.0,44749.0,,13934.5,89036.0,6883.0,12261.0,24695.0,89375.0,507079.5,70991.0,22010.75,44810.0,310631.0,13464.0,1011.0,,,158245.75,368232.0,50392.0,42990.0,14419.0,11148.521739130434,262562.0,,358107.5
2019-06-06,0.25,58380.0,44890.0,,13499.454545454546,79437.0,6491.0,11166.0,20693.0,62562.0,458750.75,73017.0,21660.0,49817.73913043479,298003.0,14160.0,1011.0,,,146507.25,360836.0,57316.0,41304.0,14307.0,10851.0,240884.0,,313403.5
2019-06-07,4554.75,47651.0,43896.0,,11982.0,87151.0,5813.0,11670.0,20744.0,34834.0,439732.0,77136.0,22229.75,46012.0,294898.0,14057.0,1018.0,,,127374.75,386712.0,50543.0,43056.0,13718.0,11342.0,234704.0,,317484.0
2019-06-08,18.5,33042.0,33760.0,,,54511.0,4629.0,4971.0,12858.0,16653.0,199621.75,70215.0,18402.25,38806.0,222813.0,5603.0,1006.0,,,67860.25,318570.0,54895.0,41826.0,8168.0,6740.0,240387.0,,212730.0
2019-06-09,10.25,43528.0,33516.0,,,57421.0,6402.0,4886.0,12993.0,18021.0,242869.0,52044.0,17298.25,53267.5,222375.0,680.0,1050.0,,,77926.0,269479.0,29314.0,36640.0,8024.0,7930.0,207487.0,,289109.5
2019-06-10,7.5,49787.0,29558.0,,,73933.0,6772.0,4882.0,13905.0,27445.0,307730.5,68032.0,21762.5,51382.5,351898.0,10439.0,1042.0,,,89694.75,345120.0,64710.0,38305.0,12419.0,9689.0,213540.0,,398970.5
2019-06-11,10551.0,69946.0,29232.0,,,88914.0,6905.0,5487.0,18349.0,97969.0,545349.5,89988.0,23460.0,43745.0,391127.0,12725.0,978.0,,,121647.0,381907.0,71673.0,37062.857142857145,13525.0,12191.0,226959.0,,310249.0
2019-06-12,12440.0,79925.0,26882.0,,,101188.0,6314.0,5344.0,16119.0,103107.0,633316.5,92876.0,23482.25,41966.5,392602.0,7103.0,961.0,,,150869.5,375604.0,86167.0,41682.0,14570.0,11649.0,259267.0,,322041.5
2019-06-13,16160.5,61295.0,28796.0,,,102015.0,6411.0,5390.0,15712.0,77551.0,518453.25,99318.0,23371.0,44667.0,376401.0,13507.0,969.0,,,138726.5,392132.0,85440.0,47013.0,15166.0,11209.0,249856.0,,334130.5
2019-06-14,10207.5,73416.0,31674.0,,,99403.0,7164.0,7890.0,16565.0,88674.0,565112.25,107615.0,22491.25,51533.0,348779.0,10913.0,1022.0,,,151312.0,403528.0,90144.0,46781.0,15027.0,11226.0,257204.0,,360339.0
2019-06-15,0.0,47509.0,25947.0,,,62804.0,5532.0,5039.0,14140.0,22207.0,352387.75,82527.0,17658.5,46529.0,278823.0,6592.0,1035.0,,,109906.0,334138.0,63464.0,42153.739130434784,7764.0,9056.0,229639.0,,273350.5
2019-06-16,0.0,40717.0,25994.0,,,64121.0,5668.0,4906.0,13596.0,17511.0,362914.0,68109.0,17904.75,40935.5,224388.0,6103.0,1038.0,,,111883.5,290890.0,53547.0,42110.82608695652,9086.0,8230.0,223208.0,,235915.5
2019-06-17,5580.5,70381.0,31131.0,,,86629.0,6614.0,5280.0,11437.0,66100.0,613046.25,71422.0,27524.0,40843.0,385136.0,6751.0,1050.0,,,149911.75,374931.0,92434.0,46631.0,14922.0,10557.0,303113.0,,261407.0
2019-06-18,23279.25,73690.0,31410.0,,,90276.0,9617.0,5027.0,10488.0,72750.0,639744.5,86582.0,32090.0,50853.27272727273,442422.0,12998.0,1045.0,,,128391.0,388286.0,74616.0,49129.0,14530.0,11645.0,239862.0,,387140.5
2019-06-19,22440.0,72367.0,30932.0,,,96576.0,6594.0,7684.0,10142.0,75894.0,633984.0,91296.0,36726.0,51915.0,451569.0,11608.0,1014.0,,,114182.75,376824.0,96151.0,48546.0,14760.0,12212.0,290321.0,,438910.43478260865
2019-06-20,2424.75,65396.0,31489.0,,,97150.0,5554.0,5126.0,10223.0,85714.0,540910.25,94291.0,34678.63888888889,50291.454545454544,430456.0,12785.0,1004.0,,,108058.0,288507.0,80043.0,51992.0,14587.0,11765.0,283621.0,,345826.5
2019-06-21,10891.75,73109.0,31812.0,,,93757.0,4791.0,5538.0,9684.0,94945.0,526254.5,94663.0,33695.5,50346.0,463501.0,9836.0,1018.0,,,107483.75,336137.0,70942.0,48575.0,14430.0,11922.0,279914.0,,377857.5
2019-06-22,8.0,43517.0,30303.0,,,72693.0,5633.0,4204.0,9845.0,22236.0,387256.0,86973.0,30002.75,41791.5,327862.0,7177.0,1046.0,,,76360.25,297129.0,55706.0,44413.86956521739,8613.0,11055.0,249954.0,,309070.5
2019-06-23,0.0,43397.0,30311.0,,,56915.0,5471.0,5207.0,9740.0,16313.0,291070.5,85870.0,27230.75,33044.5,234169.0,2785.0,1053.0,,,63229.0,256034.0,39383.0,41149.0,8500.0,8012.0,194064.0,,224062.9090909091
2019-06-24,18511.75,64894.0,31423.0,,,84811.0,6571.0,5922.0,9998.0,66819.0,441390.0,97422.0,32318.5,49507.0,376603.0,4304.0,1045.0,,,99310.75,357621.0,91034.0,46823.0,14720.0,11074.0,276989.0,,500024.5714285715
2019-06-25,21906.0,73275.0,30275.0,,,104708.0,10635.0,6649.0,13334.0,90001.0,563272.0,69190.0,34332.5,51322.5,421955.0,11823.0,1037.0,,,114671.0,382532.0,98198.0,41688.0,13996.0,11834.0,320360.0,,419630.7272727273
2019-06-26,25195.75,76186.0,30351.0,,,109913.0,5889.0,9303.0,15761.0,85354.0,546183.5,70284.0,39348.35,47978.60869565217,466898.0,8671.0,1001.0,,,119599.25,386037.0,94542.0,47679.0,14477.0,11869.0,281836.0,,388398.75
2019-06-27,15041.25,65900.0,32457.0,,,107101.0,5670.0,5220.0,11592.0,79910.0,467048.75,83716.0,38956.0,34343.0,521426.0,6010.0,1031.0,,,104647.25,339786.0,100466.0,58425.0,14565.0,13050.0,289808.0,,332874.3529411765
2019-06-28,17128.0,67961.0,32313.0,,,104791.0,8667.0,5222.0,11316.0,93162.0,517974.5,94462.0,26526.25,33034.0,519756.0,7262.0,1057.0,,,111610.5,347853.0,108326.0,41416.181818181816,14306.0,11903.0,336714.0,,295948.9411764706
2019-06-29,10346.5,63357.0,30365.0,,,84352.0,7834.0,2895.0,8349.0,56557.0,377751.0,67482.0,24412.75,43666.5,339846.0,5760.0,1058.0,,,70692.0,296171.0,99002.0,40457.565217391304,6041.0,9494.0,303397.0,,262135.76470588235
2019-06-30,19.75,48196.0,26594.0,,,63912.0,7811.0,2443.0,8014.0,27988.0,259494.0,52397.0,24018.5,23090.0,302204.0,2375.0,1010.0,,,48882.25,276225.0,66577.0,42869.0,5862.0,11330.0,251007.0,,117717.09090909091
2019-07-01,23083.0,69998.0,43174.0,,,99465.0,7178.0,4470.0,9964.0,78851.0,431937.5,70027.0,32545.646103896102,34821.0,482201.0,7067.0,1012.0,,,82441.0,358854.0,82998.0,60544.13043478261,13300.0,12950.0,316186.0,,207954.0
2019-07-02,17323.25,69561.0,50245.0,,,100984.0,6424.0,8846.0,15307.0,96893.0,443304.0,90779.0,36354.5,47578.0,507266.0,7213.0,1048.0,,,84373.75,337270.0,99211.0,65488.0,13586.0,13058.0,332150.0,,336189.5
2019-07-03,22419.75,59602.0,55139.0,,,99812.0,7093.0,6610.0,15566.0,70475.0,473353.5,103734.0,30559.5,47768.0,545380.0,7382.0,1067.0,,,79988.5,324623.0,106263.0,63233.0,13627.0,11841.0,336277.0,,382878.5
2019-07-04,24771.75,57744.0,54972.0,,,100590.0,6642.0,4825.0,17108.0,71539.0,460085.25,102210.0,29116.25,45004.5,510388.0,7315.0,1066.0,,,146682.5,326724.0,109136.0,61206.0,13997.0,12670.0,341391.0,,328359.5
2019-07-05,10913.25,72533.0,51723.0,,,90939.0,7703.0,4751.0,14775.0,90229.0,464569.75,108199.0,30339.5,43241.5,524559.0,5814.0,1050.0,,,150325.0,313755.0,114424.0,62341.95652173913,13640.0,13317.0,349829.0,,336470.5
2019-07-06,9378.5,45411.0,48689.0,,,64329.0,6444.0,3128.0,10873.0,39374.0,321653.5,96460.0,23750.5,40956.5,389302.0,3744.0,1044.0,,,117700.25,305524.0,105180.0,58585.391304347824,7463.0,13213.0,307438.0,,300338.5
2019-07-07,855.25,43363.0,48302.0,,,50945.0,5708.0,2768.0,10380.0,21912.0,260930.75,87952.0,22506.75,40020.0,288936.0,3741.0,1041.0,,,94064.75,239620.0,72829.0,46692.36363636363,7640.0,12436.0,267593.0,,308257.0
2019-07-08,26924.25,60531.0,49375.0,,,78045.0,7201.0,4199.0,10918.0,79740.0,468561.0,112121.0,35974.5,45955.0,478623.0,5611.0,972.0,,,145602.75,310871.0,100893.0,57148.0,13941.0,16007.999999999998,304599.0,,420173.7391304348
2019-07-09,25488.25,62363.0,52180.0,,,88083.0,7763.0,5391.0,12527.0,94715.0,501450.0,119879.0,39535.25,42578.5,517108.0,6942.0,907.0,,,153118.5,320312.0,109523.0,62535.0,14297.0,17121.0,319102.0,,415928.0
2019-07-10,20345.5,62972.0,48736.0,,,94106.0,8013.0,5221.0,11838.0,105093.0,597572.25,107711.0,38205.0,43651.0,469383.0,6798.0,865.0,,,178194.5,339773.0,107776.0,57949.280632411064,13990.0,16416.0,338012.0,,403243.0
2019-07-11,31578.0,68990.0,45433.0,,,93824.0,8778.0,7973.0,14843.0,109150.0,676229.25,69004.0,37740.75,42484.0,434932.0,7188.0,872.0,,,215533.5,366888.0,114503.0,51622.0,14826.0,17531.0,359571.0,,425492.0
2019-07-12,21101.5,74051.0,45893.0,,,94911.0,7962.0,7606.0,14894.0,106105.0,660586.5,77691.0,37127.5,42849.0,465325.0,7036.0,907.0,,,211063.25,369518.0,115919.0,56390.0,13437.0,17096.0,375105.0,,311913.0
2019-07-13,5231.5,47766.0,46395.0,,,68721.0,7060.0,4854.0,10045.0,55473.0,421379.25,73175.0,28454.5,42151.5,321058.0,5761.04347826087,936.0,,,168571.75,311804.0,83467.0,55095.0,8401.0,11426.0,287562.0,,274212.0
2019-07-14,23.75,46807.0,48940.0,,,53026.0,9629.0,4582.0,10189.0,35529.0,396236.25,59629.0,23613.5,44767.5,230842.0,3942.0,939.0,,,128214.0,268418.0,48919.0,50300.0,8554.0,9508.0,233956.0,,278790.0
2019-07-15,23739.75,68577.0,45444.0,,,80221.0,11656.0,7002.0,15990.0,87899.18181818182,568965.5,86801.0,34671.25,45879.0,407686.0,7151.0,934.0,,,179700.75,347314.0,92315.0,52917.434782608696,8242.0,11997.0,303654.0,,385099.0
2019-07-16,24543.75,68673.0,44623.0,,,84920.0,9086.0,8308.0,14851.0,116347.0,616124.5,80758.0,38069.25,44401.0,384638.0,7193.0,935.0,,,193152.5,340200.0,94138.0,55649.18181818182,12018.0,12020.0,316491.0,,386855.5
2019-07-17,27616.5,79417.0,44585.0,,,82314.0,5581.0,8475.0,17333.0,132477.54545454547,644095.25,61279.0,39833.75,34137.0,427293.0,7394.0,950.0,,,208274.75,357880.0,97122.0,58384.0,14306.0,12885.0,320152.0,,343918.5
2019-07-18,33992.5,73333.0,45567.0,,,81735.0,6295.0,6656.0,16612.0,135156.0,651384.5,77794.0,40049.25,36662.5,476223.0,7443.0,962.0,,,211165.25,372561.0,98352.0,62715.0,12612.0,13328.0,344536.0,,322652.0
2019-07-19,31399.25,80621.0,47152.0,,,83034.0,5699.0,6936.0,15981.0,130657.0,672902.0,84919.0,40838.25,38145.0,437502.0,7726.0,991.0,,,218577.25,367009.0,89406.0,58687.0,12496.0,13068.0,349258.0,,345510.0
2019-07-20,12827.25,49802.0,45807.0,,,78475.0,9255.0,3277.0,14112.0,79873.0,463068.5,64966.0,30207.0,34427.0,341176.0,6667.0,966.0,,,161022.75,323035.0,39561.0,52750.0,8592.0,13010.0,320040.0,,166577.5
2019-07-21,20666.25,45913.0,46605.0,,,75677.0,8825.0,3248.0,13236.0,66225.0,386936.0,54074.0,25953.25,21696.0,293046.0,5863.0,962.0,,,135367.0,268117.0,40547.0,44146.0,8531.0,12227.0,277328.0,,167692.5
2019-07-22,25425.0,65444.0,49427.0,,,100016.0,10898.0,6520.0,17932.0,114604.0,603845.0,88153.0,37947.5,20900.0,456249.0,7124.0,970.0,,,202825.5,356048.0,100430.0,55360.545454545456,14317.0,15996.0,343541.0,,216666.0
2019-07-23,26593.75,79092.0,50071.0,,20382.545454545456,88706.0,7005.0,8665.0,17031.0,124993.0,713047.5,89756.0,40777.25,31992.5,504401.0,7424.0,962.0,,,220113.0,377718.0,109849.0,63245.0,14966.0,17810.0,373114.0,,346136.0
2019-07-24,28495.25,76253.0,47789.0,,18970.06451612903,91147.0,8761.0,9296.0,17018.0,132840.0,719730.25,92694.0,40394.0,38790.5,529568.0,8018.0,916.0,,,215345.75,382871.0,110846.0,62352.0,15810.0,19488.0,403539.0,,388155.0
2019-07-25,23878.75,73547.0,47717.0,,17758.0,94897.0,6878.0,9525.0,16109.0,135112.42105263157,738357.0,96757.0,38470.75,25778.0,570161.0,8117.0,876.0,,,224720.25,381383.0,90108.0,64358.0,15577.0,19750.0,371024.0,,403637.5
2019-07-26,26024.0,72115.0,50563.0,,18031.466666666667,87973.0,9794.0,8872.0,17892.0,128620.0,622985.0,96759.0,36957.25,29943.0,570288.0,8309.0,898.0,,,191453.75,363084.0,79406.0,64885.86956521739,16889.0,18841.0,365458.0,,398996.5
2019-07-27,17024.75,57831.0,48878.0,,15471.652173913044,83155.0,10030.0,5185.0,16322.0,117757.0,389785.0,90861.0,25781.5,35376.0,382740.0,7653.0,892.0,,,190746.5,293229.0,39933.0,54145.42857142857,7434.0,16917.0,258930.0,,308585.5
